step,Energy,Magnet,acc,J
1,0.00312,0.00614,5e-06,1
200001,-0.6168,0.0046,0.495015,1
400001,-0.728921,0.00912,0.30672,1
600001,-0.77416,0.00544,0.239,1
800001,-0.79864,-0.0003,0.209625,1
1000001,-0.81308,-0.00268,0.190785,1
1200001,-0.82612,0.0034,0.17941,1
1400001,-0.833,0.00512,0.16925,1
1600001,-0.840401,0.00886,0.162105,1
1800001,-0.842801,0.00912,0.158495,1
2000001,-0.846161,0.01166,0.155895,1
2200001,-0.849282,0.01642,0.15413,1
2400001,-0.852482,0.015,0.148985,1
2600001,-0.855763,0.01762,0.145965,1
2800001,-0.855523,0.01732,0.144105,1
3000001,-0.856762,0.01682,0.142705,1
3200001,-0.859203,0.0184,0.140645,1
3400001,-0.860401,0.0107,0.139735,1
3600001,-0.85964,0.00664,0.138025,1
3800001,-0.86072,0.00492,0.13915,1
4000001,-0.86164,0.00136,0.13948,1
4200001,-0.86188,-0.00096,0.13818,1
4400001,-0.86192,0.0047,0.136715,1
4600001,-0.86144,0.00686,0.13936,1
4800001,-0.8622,0.00708,0.138705,1
5000001,-0.86296,0.0055,0.137405,1
5200001,-0.86232,0.0018,0.137885,1
5400001,-0.86172,-0.00324,0.13878,1
5600001,-0.8626,0.00492,0.13659,1
5800001,-0.86208,0.00288,0.13765,1
6000001,-0.85988,0.00336,0.13823,1
6200001,-0.85892,0.00336,0.13887,1
6400001,-0.86132,0.00058,0.141415,1
6600001,-0.86144,0.00368,0.138095,1
6800001,-0.86032,-0.00016,0.1395,1
7000001,-0.86144,0.0007,0.138485,1
7200001,-0.86296,0.00366,0.13802,1
7400001,-0.86216,0.00332,0.138095,1
7600001,-0.864161,0.00932,0.13695,1
7800001,-0.86304,0.0061,0.137485,1
8000001,-0.86148,0.006,0.137575,1
8200001,-0.861201,0.00974,0.138105,1
8400001,-0.861563,0.01934,0.13896,1
8600001,-0.863085,0.02464,0.137575,1.00001
8800001,-0.863244,0.02132,0.13696,1
9000001,-0.861202,0.0167,0.135715,1
9200001,-0.860402,0.01396,0.139235,1
9400001,-0.861322,0.0132,0.13799,1
9600001,-0.861002,0.01584,0.13713,1
9800001,-0.859561,0.01168,0.13917,1
10000001,-0.861681,0.0098,0.13739,1
10200001,-0.86192,0.00384,0.13646,1
10400001,-0.862601,0.01176,0.13921,1
10600001,-0.861122,0.01578,0.136375,1
10800001,-0.861121,0.0105,0.1391,1
11000001,-0.862161,0.01004,0.137255,1
11200001,-0.860881,0.01314,0.139185,1
11400001,-0.858962,0.0146,0.140515,1
11600001,-0.860442,0.01344,0.1395,1
11800001,-0.860282,0.0139,0.140785,1
12000001,-0.861843,0.01828,0.138835,1
12200001,-0.860924,0.0218,0.13941,1
12400001,-0.861925,0.02382,0.137285,1.00001
12600001,-0.861127,0.02844,0.137305,1.00001
12800001,-0.861886,0.0262,0.13886,1.00001
13000001,-0.861085,0.02514,0.138395,1.00001
13200001,-0.861244,0.02268,0.137775,1.00001
13400001,-0.862564,0.0217,0.137895,1
13600001,-0.863004,0.02026,0.13734,1
13800001,-0.863883,0.01836,0.135835,1
14000001,-0.863683,0.01812,0.1353,1
14200001,-0.864843,0.01734,0.135135,1
14400001,-0.862244,0.02272,0.136965,1.00001
14600001,-0.861643,0.02,0.13785,1
14800001,-0.864402,0.0158,0.13818,1
15000001,-0.864522,0.0168,0.13666,1
15200001,-0.863921,0.01172,0.1368,1
15400001,-0.865561,0.00878,0.135125,1
15600001,-0.86632,0.00564,0.133965,1
15800001,-0.8652,0.00488,0.13421,1
16000001,-0.8622,0.00394,0.135765,1
16200001,-0.8634,0.00188,0.137455,1
16400001,-0.86352,-0.00086,0.135965,1
16600001,-0.8636,-0.00428,0.136075,1
16800001,-0.863,-0.00636,0.13645,1
17000001,-0.861881,-0.00958,0.137555,1
17200001,-0.863402,-0.0138,0.136995,1
17400001,-0.862522,-0.01586,0.139085,1
17600001,-0.863483,-0.01736,0.137385,1
17800001,-0.862801,-0.01182,0.137235,1
18000001,-0.861641,-0.0123,0.13608,1
18200001,-0.861001,-0.01202,0.13849,1
18400001,-0.860921,-0.0124,0.137515,1
18600001,-0.859723,-0.01726,0.139815,1
18800001,-0.860282,-0.01646,0.13979,1
19000001,-0.860722,-0.01364,0.138915,1
19200001,-0.861121,-0.0103,0.138695,1
19400001,-0.86136,-0.006,0.138675,1
19600001,-0.861481,-0.00836,0.13892,1
19800001,-0.860961,-0.012,0.13844,1
20000001,-0.860081,-0.00904,0.13843,1
20200001,-0.861082,-0.01386,0.138745,1
20400001,-0.861521,-0.013,0.139825,1
20600001,-0.861241,-0.01106,0.139115,1
20800001,-0.862802,-0.01364,0.138795,1
21000001,-0.862123,-0.0176,0.13983,1
21200001,-0.863924,-0.02182,0.136465,1
21400001,-0.865605,-0.02492,0.135405,1.00001
21600001,-0.865766,-0.02702,0.133495,1.00001
21800001,-0.865207,-0.02902,0.13377,1.00001
22000001,-0.863687,-0.02766,0.13535,1.00001
22200001,-0.864885,-0.02506,0.13686,1.00001
22400001,-0.865086,-0.02524,0.134915,1.00001
22600001,-0.865246,-0.0272,0.13554,1.00001
22800001,-0.864287,-0.0281,0.135415,1.00001
23000001,-0.863005,-0.02324,0.137025,1.00001
23200001,-0.862605,-0.02366,0.135295,1.00001
23400001,-0.862683,-0.01836,0.137705,1
23600001,-0.862042,-0.01342,0.136975,1
23800001,-0.863163,-0.01832,0.136565,1
24000001,-0.864923,-0.01922,0.136675,1
24200001,-0.862723,-0.02002,0.13627,1
24400001,-0.862844,-0.02138,0.1375,1
24600001,-0.862964,-0.0215,0.13848,1
24800001,-0.861845,-0.0244,0.136265,1.00001
25000001,-0.861886,-0.02696,0.13619,1.00001
25200001,-0.86225,-0.03376,0.13706,1.00001
25400001,-0.860888,-0.02986,0.137355,1.00001
25600001,-0.864565,-0.02464,0.138415,1.00001
25800001,-0.861525,-0.02486,0.136965,1.00001
26000001,-0.860324,-0.02064,0.138285,1
26200001,-0.861482,-0.017,0.1387,1
26400001,-0.861482,-0.01626,0.137875,1
26600001,-0.861362,-0.01634,0.13951,1
26800001,-0.861401,-0.0115,0.13786,1
27000001,-0.860121,-0.00842,0.13908,1
27200001,-0.860801,-0.00986,0.13938,1
27400001,-0.862121,-0.01216,0.139425,1
27600001,-0.86328,-0.00486,0.136015,1
27800001,-0.865281,-0.0092,0.136725,1
28000001,-0.864402,-0.01424,0.13617,1
28200001,-0.865481,-0.01102,0.136125,1
28400001,-0.865041,-0.01216,0.134745,1
28600001,-0.864641,-0.00972,0.13477,1
28800001,-0.863601,-0.00884,0.13584,1
29000001,-0.8656,-0.00496,0.13693,1
29200001,-0.863801,-0.0083,0.134655,1
29400001,-0.863361,-0.0097,0.13842,1
29600001,-0.861761,-0.0104,0.137725,1
29800001,-0.861641,-0.01292,0.13862,1
30000001,-0.862162,-0.01374,0.137825,1
30200001,-0.862323,-0.01822,0.13865,1
30400001,-0.864122,-0.01424,0.136925,1
30600001,-0.864962,-0.014,0.13504,1
30800001,-0.864603,-0.01896,0.13591,1
31000001,-0.866803,-0.01778,0.135655,1
31200001,-0.863762,-0.01432,0.134075,1
31400001,-0.862162,-0.01476,0.13643,1
31600001,-0.864084,-0.02162,0.137715,1
31800001,-0.863324,-0.02094,0.13495,1
32000001,-0.863843,-0.0175,0.13623,1
32200001,-0.865002,-0.01418,0.13605,1
32400001,-0.863241,-0.01112,0.134935,1
32600001,-0.861081,-0.00906,0.138475,1
32800001,-0.862561,-0.01212,0.137555,1
33000001,-0.862881,-0.0118,0.13715,1
33200001,-0.861281,-0.0093,0.137685,1
33400001,-0.860442,-0.01368,0.139185,1
33600001,-0.860881,-0.01046,0.140065,1
33800001,-0.860321,-0.009,0.140115,1
34000001,-0.86064,-0.00512,0.13927,1
34200001,-0.85968,-0.00362,0.140655,1
34400001,-0.85744,-0.00194,0.1416,1
34600001,-0.85764,0.0002,0.141895,1
34800001,-0.85836,0.00584,0.14113,1
35000001,-0.860841,0.00766,0.139445,1
35200001,-0.862401,0.00816,0.139275,1
35400001,-0.86316,0.0069,0.137075,1
35600001,-0.864441,0.00846,0.13497,1
35800001,-0.863281,0.01044,0.136225,1
36000001,-0.863721,0.0095,0.137555,1
36200001,-0.86256,0.00694,0.13583,1
36400001,-0.862,0.00452,0.137255,1
36600001,-0.86216,0.00586,0.138265,1
36800001,-0.86136,0.00228,0.138845,1
37000001,-0.864,0.00464,0.13739,1
37200001,-0.86448,0.00096,0.1366,1
37400001,-0.8632,-0.00136,0.13583,1
37600001,-0.86156,-0.00088,0.13727,1
37800001,-0.86336,-0.0003,0.137345,1
38000001,-0.86344,-0.00012,0.137055,1
38200001,-0.8628,-0.00186,0.135605,1
38400001,-0.86208,0.00164,0.136345,1
38600001,-0.86184,0.00068,0.13959,1
38800001,-0.8622,0.00446,0.137165,1
39000001,-0.86244,0.0073,0.13802,1
39200001,-0.863601,0.00986,0.13778,1
39400001,-0.862161,0.00852,0.137765,1
39600001,-0.864521,0.0099,0.135785,1
39800001,-0.864242,0.01352,0.136075,1
40000001,-0.862242,0.0155,0.137965,1
40200001,-0.863802,0.01318,0.1354,1
40400001,-0.864161,0.01228,0.136365,1
40600001,-0.865802,0.01374,0.134655,1
40800001,-0.863723,0.01712,0.134155,1
41000001,-0.864564,0.02042,0.135125,1
41200001,-0.864885,0.02318,0.13444,1.00001
41400001,-0.865284,0.02228,0.135535,1
41600001,-0.864883,0.01942,0.134775,1
41800001,-0.864003,0.01746,0.13472,1
42000001,-0.863362,0.01698,0.1357,1
42200001,-0.865441,0.01112,0.134715,1
42400001,-0.863802,0.01464,0.13567,1
42600001,-0.86248,0.00678,0.137225,1
42800001,-0.865801,0.00974,0.13696,1
43000001,-0.864322,0.01432,0.134935,1
43200001,-0.866001,0.01166,0.135025,1
43400001,-0.863522,0.0135,0.13567,1
43600001,-0.863,0.00648,0.135525,1
43800001,-0.86208,0.00596,0.13792,1
44000001,-0.8612,0.0045,0.138485,1
44200001,-0.86036,0.00228,0.139965,1
44400001,-0.8606,0.00634,0.140015,1
44600001,-0.86144,0.0033,0.13879,1
44800001,-0.86348,0.0072,0.137635,1
45000001,-0.862361,0.01156,0.13636,1
45200001,-0.863042,0.01506,0.136915,1
45400001,-0.864362,0.01534,0.13536,1
45600001,-0.864962,0.01614,0.13603,1
45800001,-0.866562,0.016,0.134275,1
46000001,-0.865761,0.01078,0.135145,1
46200001,-0.864922,0.01328,0.134045,1
46400001,-0.862681,0.01044,0.13776,1
46600001,-0.862642,0.01608,0.13657,1
46800001,-0.862562,0.01606,0.137595,1
47000001,-0.861683,0.01854,0.13635,1
47200001,-0.861406,0.02554,0.13823,1.00001
47400001,-0.860405,0.02484,0.137535,1.00001
47600001,-0.863244,0.02092,0.13936,1
47800001,-0.864206,0.02646,0.136705,1.00001
48000001,-0.865165,0.02306,0.13368,1.00001
48200001,-0.864965,0.02284,0.135175,1.00001
48400001,-0.864765,0.02396,0.1341,1.00001
48600001,-0.865724,0.02264,0.13505,1.00001
48800001,-0.863884,0.02208,0.13667,1
49000001,-0.863684,0.02052,0.13584,1
49200001,-0.861244,0.02232,0.13795,1
49400001,-0.860765,0.02458,0.138955,1.00001
49600001,-0.860964,0.02208,0.140635,1
49800001,-0.861924,0.02024,0.13747,1
50000001,-0.859963,0.01706,0.140075,1
50200001,-0.859802,0.0168,0.139555,1
50400001,-0.859043,0.01738,0.138755,1
50600001,-0.861203,0.01826,0.13974,1
50800001,-0.862843,0.0175,0.13894,1
51000001,-0.862522,0.01516,0.137555,1
51200001,-0.859802,0.0147,0.139125,1
51400001,-0.862241,0.00816,0.140455,1
51600001,-0.86268,0.00684,0.1384,1
51800001,-0.861961,0.0122,0.13919,1
52000001,-0.862043,0.01902,0.137455,1
52200001,-0.864363,0.01976,0.136625,1
52400001,-0.863125,0.02286,0.137215,1.00001
52600001,-0.863883,0.01846,0.13664,1
52800001,-0.863042,0.01604,0.138155,1
53000001,-0.863562,0.01498,0.136085,1
53200001,-0.865282,0.01344,0.135605,1
53400001,-0.864162,0.0167,0.134525,1
53600001,-0.863283,0.01732,0.137285,1
53800001,-0.861522,0.0144,0.13649,1
54000001,-0.862563,0.01714,0.137835,1
54200001,-0.861443,0.01784,0.138175,1
54400001,-0.862644,0.02278,0.137675,1.00001
54600001,-0.862923,0.01912,0.136515,1
54800001,-0.863162,0.01564,0.13775,1
55000001,-0.859681,0.01072,0.13793,1
55200001,-0.860681,0.01044,0.13793,1
55400001,-0.861081,0.00906,0.138375,1
55600001,-0.862921,0.00962,0.13924,1
55800001,-0.865441,0.00978,0.13418,1
56000001,-0.862601,0.00888,0.135085,1
56200001,-0.8624,0.00368,0.13732,1
56400001,-0.86132,0.00314,0.137115,1
56600001,-0.8632,-0.00336,0.137405,1
56800001,-0.86368,0.00112,0.13804,1
57000001,-0.86548,0.00288,0.1349,1
57200001,-0.86212,0.00734,0.135485,1
57400001,-0.86324,0.00468,0.136975,1
57600001,-0.86276,0.0059,0.137255,1
57800001,-0.86272,0.0049,0.13823,1
58000001,-0.86472,0.00414,0.13701,1
58200001,-0.86488,0.00736,0.136385,1
58400001,-0.86396,0.00298,0.135685,1
58600001,-0.86316,0.00426,0.13705,1
58800001,-0.86428,0.0053,0.13661,1
59000001,-0.86332,0.00224,0.136115,1
59200001,-0.86328,8e-05,0.13604,1
59400001,-0.8638,-0.00108,0.13721,1
59600001,-0.86424,-0.00442,0.136435,1
59800001,-0.86072,-0.00098,0.13654,1
60000001,-0.86148,-0.00164,0.138975,1
60200001,-0.86132,4e-05,0.13817,1
60400001,-0.86424,-0.00606,0.136955,1
60600001,-0.86288,-0.00658,0.13736,1
60800001,-0.8612,-0.00614,0.13762,1
61000001,-0.86328,-0.00068,0.140055,1
61200001,-0.86388,-0.00036,0.13595,1
61400001,-0.8612,-0.00362,0.137825,1
61600001,-0.86208,-0.00682,0.13832,1
61800001,-0.86228,-0.0041,0.13739,1
62000001,-0.861441,-0.00956,0.137225,1
62200001,-0.86228,-0.00716,0.13816,1
62400001,-0.86044,-0.00602,0.139825,1
62600001,-0.86256,-0.0043,0.13746,1
62800001,-0.862721,-0.00994,0.13686,1
63000001,-0.860883,-0.01872,0.138125,1
63200001,-0.861644,-0.0225,0.138155,1.00001
63400001,-0.861926,-0.02558,0.13908,1.00001
63600001,-0.862086,-0.02584,0.137265,1.00001
63800001,-0.862123,-0.01924,0.13685,1
64000001,-0.862843,-0.01704,0.13602,1
64200001,-0.863722,-0.01524,0.13675,1
64400001,-0.861642,-0.01658,0.136855,1
64600001,-0.861003,-0.01894,0.13839,1
64800001,-0.862004,-0.02242,0.13889,1.00001
65000001,-0.860524,-0.02214,0.13969,1
65200001,-0.860844,-0.02204,0.139565,1
65400001,-0.861883,-0.0175,0.139225,1
65600001,-0.861161,-0.01172,0.137445,1
65800001,-0.862521,-0.0097,0.138585,1
66000001,-0.864521,-0.00912,0.136355,1
66200001,-0.86488,-0.00192,0.13487,1
66400001,-0.86348,-0.00334,0.136415,1
