step,Energy,Magnet,acc,J
1,-0.0028,0.0002,1e-06,1
1000001,-0.651294,0.0616,0.342435,1.00076
2000001,-0.67507,-0.1698,0.331397,1.00577
3000001,-0.6883,-0.253,0.306124,1.0128
4000001,-0.7897,-0.5412,0.264805,1.05858
5000001,-0.86059,-0.6622,0.215391,1.0877
6000001,-0.92626,-0.7738,0.15668,1.11975
7000001,-0.890078,-0.7222,0.14982,1.10431
8000001,-0.887939,-0.7244,0.156533,1.10495
9000001,-0.877387,-0.6994,0.166003,1.09783
10000001,-0.91972,-0.7532,0.151133,1.11346
11000001,-0.899242,-0.7348,0.151494,1.10799
12000001,-0.946595,-0.7898,0.153633,1.12476
13000001,-0.914276,-0.7546,0.142116,1.11388
14000001,-0.946883,-0.7858,0.13089,1.1235
15000001,-0.884877,-0.7092,0.145659,1.10059
16000001,-0.908241,-0.7518,0.162097,1.11304
17000001,-0.908322,-0.7412,0.152205,1.10988
18000001,-0.90665,-0.7562,0.146297,1.11437
19000001,-0.877471,-0.7076,0.153027,1.10014
20000001,-0.92407,-0.7652,0.156768,1.11711
21000001,-0.9049,-0.7454,0.158393,1.11112
22000001,-0.905061,-0.7424,0.160091,1.11023
23000001,-0.899695,-0.7404,0.161724,1.10964
24000001,-0.928964,-0.7616,0.153294,1.11601
25000001,-0.942282,-0.7888,0.141272,1.12444
26000001,-0.924974,-0.767,0.147225,1.11766
27000001,-0.888892,-0.7228,0.148669,1.10449
28000001,-0.884773,-0.7126,0.167511,1.10156
29000001,-0.880424,-0.6894,0.153764,1.09505
30000001,-0.901949,-0.735,0.157762,1.10804
31000001,-0.893399,-0.7194,0.156166,1.10351
32000001,-0.931928,-0.7732,0.149779,1.11957
33000001,-0.929677,-0.7556,0.149088,1.11419
34000001,-0.925895,-0.7494,0.145303,1.11232
35000001,-0.91606,-0.7564,0.146969,1.11443
36000001,-0.915118,-0.7544,0.138894,1.11382
37000001,-0.933014,-0.7722,0.149749,1.11926
38000001,-0.858595,-0.6816,0.156301,1.09292
39000001,-0.915422,-0.743,0.149797,1.11041
40000001,-0.912642,-0.7334,0.150364,1.10758
41000001,-0.916354,-0.7522,0.145192,1.11316
42000001,-0.884836,-0.7148,0.145095,1.10219
43000001,-0.894168,-0.7208,0.14946,1.10391
44000001,-0.920614,-0.755,0.146265,1.114
45000001,-0.920714,-0.7554,0.142776,1.11413
46000001,-0.908953,-0.7328,0.152809,1.1074
47000001,-0.880798,-0.7048,0.151268,1.09935
48000001,-0.937769,-0.775,0.157293,1.12012
49000001,-0.945508,-0.784,0.144587,1.12293
50000001,-0.938821,-0.7756,0.140572,1.12031
51000001,-0.937328,-0.7802,0.150463,1.12174
52000001,-0.927645,-0.7652,0.143639,1.11711
53000001,-0.946425,-0.7976,0.14774,1.12723
54000001,-0.900427,-0.7416,0.143022,1.10999
55000001,-0.924011,-0.7632,0.144518,1.11649
56000001,-0.938655,-0.7904,0.143986,1.12495
57000001,-0.925747,-0.763,0.133863,1.11643
58000001,-0.893424,-0.7214,0.155944,1.10408
59000001,-0.933116,-0.7778,0.152852,1.12099
60000001,-0.926867,-0.7586,0.136252,1.11509
61000001,-0.90958,-0.75,0.152675,1.1125
62000001,-0.917016,-0.7638,0.150489,1.11668
63000001,-0.875392,-0.6924,0.148809,1.09588
64000001,-0.913834,-0.76,0.149392,1.11552
65000001,-0.901056,-0.7294,0.148729,1.1064
66000001,-0.900108,-0.731,0.158332,1.10687
67000001,-0.887462,-0.7128,0.154387,1.10162
68000001,-0.929771,-0.777,0.152177,1.12075
69000001,-0.89108,-0.7132,0.150999,1.10173
70000001,-0.90214,-0.7358,0.163007,1.10828
71000001,-0.927524,-0.7612,0.151147,1.11589
72000001,-0.914181,-0.7596,0.149248,1.1154
73000001,-0.916108,-0.7476,0.162708,1.11178
74000001,-0.935821,-0.7744,0.158816,1.11994
75000001,-0.908729,-0.7574,0.139731,1.11473
76000001,-0.866573,-0.712,0.156109,1.10139
77000001,-0.917157,-0.7608,0.16833,1.11576
78000001,-0.955392,-0.7924,0.150966,1.12558
79000001,-0.929969,-0.7708,0.147378,1.11883
80000001,-0.931909,-0.7644,0.141636,1.11686
81000001,-0.911284,-0.7406,0.142043,1.1097
82000001,-0.870313,-0.6972,0.162029,1.09722
83000001,-0.897051,-0.7218,0.176015,1.1042
84000001,-0.900882,-0.7268,0.153553,1.10565
85000001,-0.888754,-0.7184,0.143538,1.10322
86000001,-0.8838,-0.7122,0.150937,1.10145
87000001,-0.944374,-0.7916,0.153323,1.12533
88000001,-0.914937,-0.7392,0.143506,1.10928
89000001,-0.868786,-0.7022,0.157649,1.09862
90000001,-0.940281,-0.7726,0.155044,1.11938
91000001,-0.95715,-0.8072,0.143845,1.13031
92000001,-0.893098,-0.7124,0.14306,1.1015
93000001,-0.913288,-0.7506,0.167945,1.11268
94000001,-0.89643,-0.7248,0.144593,1.10507
95000001,-0.912513,-0.742,0.160244,1.11011
96000001,-0.926599,-0.7646,0.147519,1.11692
97000001,-0.926938,-0.7712,0.140237,1.11895
98000001,-0.894281,-0.7118,0.162443,1.10133
99000001,-0.901961,-0.7332,0.153081,1.10752
100000001,-0.913393,-0.7636,0.152076,1.11662
101000001,-0.917788,-0.7508,0.14793,1.11274
102000001,-0.913437,-0.7494,0.162239,1.11232
103000001,-0.900043,-0.74,0.155241,1.10952
104000001,-0.944135,-0.7822,0.152445,1.12237
105000001,-0.902344,-0.7348,0.150499,1.10799
106000001,-0.913436,-0.7512,0.144366,1.11286
107000001,-0.896472,-0.7306,0.140203,1.10676
108000001,-0.917443,-0.7458,0.149388,1.11124
109000001,-0.942206,-0.7834,0.156318,1.12274
110000001,-0.888068,-0.7116,0.147393,1.10127
111000001,-0.918925,-0.75,0.149446,1.1125
112000001,-0.947279,-0.7856,0.143272,1.12343
