step,Energy,Magnet,acc,J
1,0.00312,0.00614,5e-06,1
200001,-0.6008,0.00348,0.507235,1
400001,-0.69512,-1.51314e-17,0.33296,1
600001,-0.72976,0.00098,0.281525,1
800001,-0.74768,0.00742,0.25676,1
1000001,-0.75796,0.00588,0.244195,1
1200001,-0.764281,0.01086,0.236705,1
1400001,-0.765721,0.01212,0.234305,1
1600001,-0.772441,0.01266,0.228555,1
1800001,-0.77248,0.00728,0.227305,1
2000001,-0.773281,0.01274,0.225385,1
2200001,-0.776162,0.01482,0.22571,1
2400001,-0.775722,0.01502,0.22443,1
2600001,-0.775682,0.0145,0.22539,1
2800001,-0.772401,0.01206,0.22519,1
3000001,-0.774161,0.0087,0.22651,1
3200001,-0.77444,0.00616,0.226255,1
3400001,-0.777641,0.00908,0.22486,1
3600001,-0.775921,0.00912,0.22333,1
3800001,-0.7774,-0.00078,0.222655,1
4000001,-0.77656,6e-05,0.22332,1
4200001,-0.77604,-0.00012,0.222665,1
4400001,-0.77236,0.00224,0.22736,1
4600001,-0.77492,0.00394,0.226495,1
4800001,-0.7774,0.003,0.222735,1
5000001,-0.77772,0.00794,0.222205,1
5200001,-0.7752,0.00416,0.225875,1
5400001,-0.77392,0.00442,0.225155,1
5600001,-0.77124,0.00394,0.22927,1
5800001,-0.7742,-0.00142,0.22661,1
6000001,-0.7748,-0.005,0.225815,1
6200001,-0.77532,-0.0043,0.225455,1
6400001,-0.77524,0.00344,0.225485,1
6600001,-0.77436,0.00182,0.225275,1
6800001,-0.77684,0.00442,0.22622,1
7000001,-0.77652,0.00352,0.221865,1
7200001,-0.77592,0.00606,0.226485,1
7400001,-0.776521,0.0097,0.22377,1
7600001,-0.773721,0.00942,0.22786,1
7800001,-0.7744,0.00322,0.22497,1
8000001,-0.7768,0.00426,0.22461,1
8200001,-0.77876,0.00502,0.2209,1
8400001,-0.78016,0.00136,0.220575,1
8600001,-0.78048,0.00014,0.221885,1
8800001,-0.77768,-0.00136,0.219925,1
9000001,-0.77876,0.00092,0.22262,1
9200001,-0.77596,0.00222,0.223455,1
9400001,-0.775481,-0.0084,0.224665,1
9600001,-0.773961,-0.0126,0.22346,1
9800001,-0.772042,-0.01476,0.22575,1
10000001,-0.77376,-0.00306,0.225305,1
10200001,-0.7748,-0.00484,0.223385,1
10400001,-0.77504,-0.00392,0.22477,1
10600001,-0.77428,-0.00688,0.22561,1
10800001,-0.77532,-0.00376,0.22415,1
11000001,-0.77388,-0.00508,0.22353,1
11200001,-0.77624,-0.0051,0.226115,1
11400001,-0.7744,-0.00574,0.22501,1
11600001,-0.777,-0.00444,0.225235,1
11800001,-0.773,-0.00536,0.22405,1
12000001,-0.77044,-0.00794,0.228285,1
12200001,-0.77352,-0.00592,0.226465,1
12400001,-0.774601,-0.00832,0.2255,1
12600001,-0.774201,-0.01058,0.226265,1
12800001,-0.776521,-0.01036,0.225445,1
13000001,-0.7774,-0.00402,0.224115,1
13200001,-0.77764,-0.0072,0.223735,1
13400001,-0.778401,-0.01136,0.22137,1
13600001,-0.777281,-0.01092,0.22279,1
13800001,-0.77736,-0.00544,0.22081,1
14000001,-0.77692,0.00354,0.221775,1
14200001,-0.77468,0.00488,0.223165,1
14400001,-0.77352,0.00146,0.224765,1
14600001,-0.77328,0.00154,0.22538,1
14800001,-0.77148,-0.00066,0.22742,1
15000001,-0.77204,0.00248,0.227445,1
15200001,-0.7764,0.0015,0.226005,1
15400001,-0.7774,-0.00518,0.22586,1
15600001,-0.77516,-0.006,0.221995,1
15800001,-0.78008,-0.00416,0.22279,1
16000001,-0.77764,-0.00218,0.219875,1
16200001,-0.77936,-0.0025,0.22047,1
16400001,-0.77588,-0.00632,0.222535,1
16600001,-0.77468,-0.0033,0.223765,1
16800001,-0.77772,-0.00388,0.223565,1
17000001,-0.77648,-0.00564,0.22256,1
17200001,-0.776241,-0.01176,0.22355,1
17400001,-0.77984,-0.00448,0.22245,1
17600001,-0.77636,-0.00396,0.2218,1
17800001,-0.77232,0.00108,0.22636,1
