step,Energy,Magnet,acc,J
1,-0.0052,-0.0094,0,1
200001,-0.895601,-0.0082,0.19707,1
400001,-0.928012,0.0364,0.083825,1.00001
600001,-0.937601,0.0124,0.06574,1
800001,-0.946401,-0.011,0.056215,1
1000001,-0.952002,-0.0132,0.049755,1
1200001,-0.9548,0.003,0.048165,1
1400001,-0.9564,-0.0008,0.044445,1
1600001,-0.957206,-0.0258,0.043255,1.00001
1800001,-0.957201,-0.0088,0.042545,1
2000001,-0.956809,-0.03,0.04092,1.00001
2200001,-0.956405,-0.0226,0.043475,1.00001
2400001,-0.960408,-0.0282,0.04165,1.00001
2600001,-0.959608,-0.0294,0.0424,1.00001
2800001,-0.961207,-0.0268,0.039145,1.00001
3000001,-0.962443,-0.067,0.039695,1.00004
3200001,-0.96362,-0.0452,0.036755,1.00002
3400001,-0.961226,-0.052,0.03931,1.00003
3600001,-0.961204,-0.02,0.03861,1
3800001,-0.960413,-0.037,0.039435,1.00001
4000001,-0.959605,-0.023,0.04034,1.00001
4200001,-0.965262,-0.08,0.037115,1.00006
4400001,-0.966874,-0.0876,0.03513,1.00008
4600001,-0.967654,-0.0746,0.032345,1.00006
4800001,-0.964081,-0.0916,0.033415,1.00008
5000001,-0.968482,-0.0918,0.033405,1.00008
5200001,-0.967239,-0.0638,0.03236,1.00004
5400001,-0.965646,-0.069,0.03443,1.00005
5600001,-0.964048,-0.0706,0.03691,1.00005
5800001,-0.963638,-0.0628,0.035415,1.00004
6000001,-0.966899,-0.1012,0.03493,1.0001
6200001,-0.968134,-0.1176,0.03447,1.00014
6400001,-0.963703,-0.1034,0.032955,1.00011
6600001,-0.963708,-0.1058,0.03548,1.00011
6800001,-0.961673,-0.087,0.03668,1.00008
7000001,-0.962846,-0.0692,0.038075,1.00005
7200001,-0.964039,-0.0634,0.035015,1.00004
7400001,-0.96606,-0.0788,0.036475,1.00006
7600001,-0.967635,-0.0598,0.033255,1.00004
7800001,-0.967653,-0.0742,0.03066,1.00006
8000001,-0.966454,-0.075,0.03178,1.00006
8200001,-0.965674,-0.0878,0.0335,1.00008
8400001,-0.968099,-0.1012,0.033465,1.0001
8600001,-0.966135,-0.118,0.03192,1.00014
8800001,-0.967765,-0.1304,0.03172,1.00017
9000001,-0.969004,-0.145,0.031875,1.00021
9200001,-0.971439,-0.1568,0.029275,1.00025
9400001,-0.965882,-0.171,0.029815,1.00029
9600001,-0.971089,-0.1726,0.02973,1.0003
9800001,-0.966715,-0.1806,0.03021,1.00033
10000001,-0.967978,-0.1976,0.031585,1.00039
10200001,-0.967921,-0.1822,0.031815,1.00033
10400001,-0.967691,-0.2252,0.032805,1.00051
10600001,-0.968552,-0.2388,0.03146,1.00057
10800001,-0.962473,-0.2218,0.034525,1.00049
11000001,-0.967639,-0.213,0.03469,1.00045
11200001,-0.968789,-0.2004,0.032115,1.0004
11400001,-0.967648,-0.2152,0.03218,1.00046
11600001,-0.966898,-0.227,0.033555,1.00052
11800001,-0.967705,-0.2286,0.03322,1.00052
12000001,-0.96776,-0.2406,0.03219,1.00058
12200001,-0.968932,-0.2344,0.033095,1.00055
12400001,-0.966888,-0.2248,0.03282,1.00051
12600001,-0.964472,-0.2212,0.03332,1.00049
12800001,-0.961726,-0.234,0.03617,1.00055
13000001,-0.964082,-0.2236,0.03708,1.0005
13200001,-0.961976,-0.1978,0.039085,1.00039
13400001,-0.962402,-0.2044,0.037325,1.00042
13600001,-0.96594,-0.1876,0.03643,1.00035
13800001,-0.968784,-0.1992,0.03313,1.0004
14000001,-0.966446,-0.2148,0.03231,1.00046
14200001,-0.966379,-0.1982,0.034435,1.00039
14400001,-0.96199,-0.2014,0.03647,1.00041
14600001,-0.962799,-0.2036,0.036905,1.00041
14800001,-0.965652,-0.2164,0.036,1.00047
15000001,-0.965698,-0.2272,0.03621,1.00052
15200001,-0.964103,-0.2284,0.0344,1.00052
15400001,-0.965766,-0.2422,0.033525,1.00059
15600001,-0.964929,-0.2342,0.0344,1.00055
15800001,-0.96456,-0.241,0.03604,1.00058
16000001,-0.967365,-0.2418,0.03475,1.00058
16200001,-0.966791,-0.2862,0.03425,1.00082
16400001,-0.972181,-0.3178,0.03088,1.00101
16600001,-0.965812,-0.3238,0.03249,1.00105
16800001,-0.96571,-0.3072,0.035115,1.00094
17000001,-0.964614,-0.3244,0.03775,1.00105
17200001,-0.965906,-0.3386,0.035685,1.00115
17400001,-0.964784,-0.3506,0.03503,1.00123
17600001,-0.962384,-0.351,0.03652,1.00123
17800001,-0.966526,-0.3706,0.03449,1.00137
18000001,-0.96711,-0.3954,0.03419,1.00156
18200001,-0.968095,-0.4188,0.032245,1.00175
18400001,-0.968752,-0.4006,0.031665,1.0016
18600001,-0.969179,-0.404,0.033365,1.00163
18800001,-0.969305,-0.4198,0.030955,1.00176
19000001,-0.970282,-0.4408,0.031795,1.00194
19200001,-0.972231,-0.4344,0.03191,1.00189
19400001,-0.97046,-0.4612,0.02902,1.00213
19600001,-0.969921,-0.4898,0.030855,1.0024
19800001,-0.971906,-0.5284,0.031945,1.00279
20000001,-0.972516,-0.5484,0.0291,1.00301
20200001,-0.972595,-0.5558,0.030085,1.00309
20400001,-0.972309,-0.5664,0.030195,1.00321
20600001,-0.972088,-0.5826,0.029155,1.00339
20800001,-0.976209,-0.592,0.029645,1.0035
21000001,-0.974205,-0.5922,0.028145,1.00351
21200001,-0.981027,-0.6258,0.02525,1.00392
21400001,-0.977706,-0.6168,0.024295,1.0038
21600001,-0.979197,-0.6072,0.02456,1.00369
21800001,-0.97803,-0.6104,0.02541,1.00373
22000001,-0.971098,-0.6348,0.0279,1.00403
22200001,-0.979643,-0.675,0.029045,1.00456
22400001,-0.977558,-0.6692,0.025805,1.00448
22600001,-0.980386,-0.7004,0.02581,1.00491
22800001,-0.982781,-0.728,0.0213,1.0053
23000001,-0.986296,-0.7486,0.021265,1.0056
23200001,-0.988116,-0.7628,0.017845,1.00582
23400001,-0.98663,-0.771,0.020415,1.00594
23600001,-0.981751,-0.7676,0.020425,1.00589
23800001,-0.982595,-0.743,0.021665,1.00552
24000001,-0.984734,-0.7518,0.0208,1.00565
24200001,-0.979983,-0.7292,0.020255,1.00532
24400001,-0.981529,-0.7248,0.02423,1.00525
24600001,-0.982379,-0.728,0.02191,1.0053
24800001,-0.984755,-0.7254,0.020985,1.00526
