step,Energy,Magnet,acc,J
1,-0.00880044,0.0158,0.0001,1.00005
10001,-0.434,0.0022,0.6128,1
20001,-0.545222,0.0142,0.4726,1.00004
30001,-0.585312,0.031,0.4148,1.00019
40001,-0.616444,0.0188,0.3969,1.00007
50001,-0.646025,0.0138,0.3693,1.00004
60001,-0.641658,0.0212,0.3621,1.00009
70001,-0.646871,0.0234,0.3549,1.00011
80001,-0.646001,-0.002,0.3473,1
90001,-0.647603,-0.0046,0.3475,1
100001,-0.6632,-1.42573e-17,0.3365,1
110001,-0.666802,0.0036,0.3384,1
120001,-0.654817,0.0114,0.3501,1.00003
130001,-0.647418,0.041,0.352,1.00034
140001,-0.653351,0.034,0.3547,1.00023
150001,-0.649393,0.0386,0.3437,1.0003
160001,-0.652353,0.052,0.3449,1.00054
170001,-0.657172,0.0532,0.3374,1.00057
180001,-0.653519,0.0494,0.3467,1.00049
190001,-0.656164,0.0354,0.3402,1.00025
200001,-0.656129,0.0314,0.348,1.0002
210001,-0.65134,0.0328,0.3359,1.00022
220001,-0.648064,0.0222,0.3443,1.0001
230001,-0.654063,0.022,0.3527,1.0001
240001,-0.654865,0.0222,0.3513,1.0001
250001,-0.652414,0.0104,0.3515,1.00002
260001,-0.650826,0.014,0.3482,1.00004
270001,-0.647632,0.0156,0.3524,1.00005
280001,-0.654087,0.0258,0.3463,1.00013
290001,-0.640111,0.0294,0.3506,1.00017
300001,-0.640084,0.0256,0.3507,1.00013
310001,-0.641676,0.0244,0.3454,1.00012
320001,-0.655628,0.0146,0.3513,1.00004
330001,-0.642538,0.0328,0.3447,1.00022
340001,-0.645809,0.0402,0.3501,1.00032
350001,-0.646862,0.0598,0.3558,1.00072
360001,-0.657177,0.0536,0.3437,1.00057
370001,-0.643465,0.0454,0.3463,1.00041
380001,-0.655291,0.0264,0.3463,1.00014
390001,-0.656168,0.0358,0.3429,1.00026
400001,-0.650455,0.0206,0.3478,1.00008
410001,-0.652078,0.0244,0.3577,1.00012
420001,-0.647664,0.0222,0.3535,1.0001
430001,-0.667204,0.0058,0.3436,1.00001
440001,-0.6752,0.0014,0.323,1
450001,-0.6732,-0.0006,0.3308,1
460001,-0.6584,-0.0012,0.3345,1
470001,-0.658,0.0018,0.3519,1
480001,-0.6548,0.001,0.3376,1
490001,-0.655262,0.0218,0.3458,1.0001
500001,-0.65043,0.0152,0.3503,1.00005
510001,-0.655607,0.0072,0.3434,1.00001
520001,-0.648832,0.0156,0.336,1.00005
530001,-0.640842,0.0182,0.3621,1.00007
540001,-0.6484,0.0008,0.3549,1
550001,-0.653608,-0.0078,0.3505,1.00001
560001,-0.654401,-0.0024,0.3451,1
570001,-0.664446,-0.0186,0.3369,1.00007
580001,-0.642044,-0.0186,0.3504,1.00007
590001,-0.65041,-0.0088,0.3551,1.00002
600001,-0.654,-0.0018,0.3437,1
610001,-0.654008,0.008,0.3389,1.00001
620001,-0.660842,0.0178,0.3557,1.00006
630001,-0.650449,0.0194,0.3544,1.00008
640001,-0.649239,0.0174,0.3418,1.00006
650001,-0.660441,0.0176,0.3459,1.00006
660001,-0.652011,0.009,0.3525,1.00002
670001,-0.64002,0.0126,0.3556,1.00003
680001,-0.661201,0.0028,0.3481,1
690001,-0.650006,0.007,0.3467,1.00001
700001,-0.659603,0.0046,0.354,1
710001,-0.658803,-0.0044,0.3397,1
720001,-0.650428,-0.0146,0.3511,1.00004
730001,-0.647602,-0.0038,0.3546,1
740001,-0.643637,0.017,0.3544,1.00006
750001,-0.650537,0.0324,0.3509,1.00021
760001,-0.648088,0.026,0.35,1.00014
770001,-0.65803,0.0152,0.341,1.00005
780001,-0.653202,0.0042,0.3475,1
790001,-0.654806,-0.0066,0.3532,1.00001
800001,-0.6616,-7.31836e-18,0.3371,1
810001,-0.661605,0.0064,0.346,1.00001
820001,-0.668004,-0.0058,0.3495,1.00001
830001,-0.670003,0.0044,0.3353,1
840001,-0.662001,-0.0026,0.3291,1
850001,-0.653202,0.0036,0.3443,1
860001,-0.652411,0.0092,0.3406,1.00002
870001,-0.658804,-0.0052,0.3528,1.00001
880001,-0.662801,-0.0028,0.3474,1
890001,-0.650411,-0.009,0.3401,1.00002
900001,-0.66209,-0.026,0.3349,1.00014
910001,-0.655225,-0.0138,0.3439,1.00004
920001,-0.657623,-0.0132,0.3457,1.00003
930001,-0.656011,-0.0092,0.3508,1.00002
940001,-0.660407,-0.0074,0.3535,1.00001
950001,-0.655704,-0.0282,0.3376,1.00016
960001,-0.656028,-0.0146,0.3364,1.00004
970001,-0.661627,-0.0142,0.343,1.00004
980001,-0.663604,-0.0058,0.3396,1.00001
990001,-0.668488,-0.0256,0.3325,1.00013
1000001,-0.663212,-0.0094,0.3351,1.00002
1010001,-0.658409,-0.0084,0.3365,1.00001
1020001,-0.662014,0.0104,0.3346,1.00002
1030001,-0.663201,-0.003,0.3319,1
1040001,-0.6588,-0.0014,0.3366,1
1050001,-0.645642,-0.018,0.3421,1.00006
1060001,-0.64847,-0.0232,0.3416,1.00011
1070001,-0.666605,-0.0392,0.3476,1.00031
1080001,-0.656988,-0.0378,0.3431,1.00029
1090001,-0.64866,-0.0448,0.3423,1.0004
1100001,-0.645631,-0.0578,0.3497,1.00067
1110001,-0.647908,-0.0488,0.3437,1.00048
1120001,-0.633357,-0.0352,0.353,1.00025
1130001,-0.643742,-0.0332,0.3542,1.00022
1140001,-0.652162,-0.0352,0.3518,1.00025
1150001,-0.650638,-0.0428,0.3398,1.00037
1160001,-0.646096,-0.0272,0.349,1.00015
1170001,-0.657213,-0.0098,0.3473,1.00002
1180001,-0.6584,-7.31836e-18,0.3527,1
1190001,-0.655628,-0.0146,0.3427,1.00004
1200001,-0.667705,-0.028,0.3405,1.00016
1210001,-0.661349,-0.0336,0.333,1.00023
1220001,-0.657619,-0.012,0.3462,1.00003
1230001,-0.663654,-0.0202,0.3373,1.00008
1240001,-0.666093,-0.0264,0.3431,1.00014
1250001,-0.662931,-0.0314,0.3325,1.0002
1260001,-0.65093,-0.0316,0.3463,1.0002
1270001,-0.635382,-0.0378,0.3601,1.00029
1280001,-0.647558,-0.0526,0.3548,1.00055
1290001,-0.65549,-0.0726,0.3438,1.00105
1300001,-0.659457,-0.0706,0.3488,1.001
1310001,-0.669097,-0.0722,0.3414,1.00104
1320001,-0.661667,-0.081,0.3242,1.00131
1330001,-0.646023,-0.0974,0.3416,1.0019
1340001,-0.652753,-0.076,0.3425,1.00116
1350001,-0.645286,-0.0614,0.3533,1.00075
1360001,-0.645854,-0.0712,0.3503,1.00101
1370001,-0.653162,-0.0764,0.3372,1.00117
1380001,-0.66025,-0.0702,0.3381,1.00099
1390001,-0.657547,-0.0754,0.3408,1.00114
1400001,-0.650836,-0.0802,0.346,1.00129
1410001,-0.652911,-0.0836,0.3513,1.0014
1420001,-0.659338,-0.0844,0.3292,1.00142
1430001,-0.654031,-0.0574,0.3457,1.00066
1440001,-0.659932,-0.0502,0.3444,1.0005
1450001,-0.652985,-0.0376,0.3411,1.00028
1460001,-0.65657,-0.036,0.3356,1.00026
1470001,-0.657531,-0.0502,0.3497,1.0005
1480001,-0.66116,-0.0522,0.34,1.00054
