step,Energy,Magnet,acc,J
1,-0.0052,-0.0094,0,1
200001,-0.79721,0.0346,0.26083,1.00001
400001,-0.789601,0.012,0.202405,1
600001,-0.802409,0.0336,0.19594,1.00001
800001,-0.802403,0.0208,0.19467,1
1000001,-0.794016,0.045,0.197795,1.00002
1200001,-0.801603,0.0192,0.198235,1
1400001,-0.808003,0.0184,0.19614,1
1600001,-0.802415,0.043,0.195275,1.00002
1800001,-0.806401,0.0104,0.194375,1
2000001,-0.806803,-0.0206,0.193515,1
2200001,-0.802003,0.0198,0.1866,1
2400001,-0.806406,0.028,0.195515,1.00001
2600001,-0.79762,0.0504,0.20189,1.00003
2800001,-0.802815,0.0432,0.1889,1.00002
3000001,-0.806001,0.0108,0.18993,1
3200001,-0.795622,0.0524,0.20399,1.00003
3400001,-0.805609,0.0332,0.19917,1.00001
3600001,-0.80081,0.036,0.19561,1.00001
3800001,-0.804401,0.0092,0.20228,1
4000001,-0.800013,0.0402,0.199705,1.00002
4200001,-0.802407,0.0286,0.19554,1.00001
4400001,-0.800807,-0.029,0.20372,1.00001
4600001,-0.798404,0.0226,0.19784,1.00001
4800001,-0.802809,0.033,0.19667,1.00001
5000001,-0.812815,-0.043,0.19859,1.00002
5200001,-0.806424,-0.0544,0.194465,1.00003
5400001,-0.802411,-0.0362,0.196415,1.00001
5600001,-0.812401,0.0092,0.194655,1
5800001,-0.814404,0.0222,0.189345,1
6000001,-0.81,-0.0024,0.193235,1
6200001,-0.806401,-0.0088,0.19294,1
6400001,-0.812807,0.0298,0.196515,1.00001
6600001,-0.796002,0.0176,0.195925,1
6800001,-0.810004,-0.022,0.19632,1
7000001,-0.804004,-0.0218,0.191765,1
7200001,-0.808804,-0.0216,0.193675,1
7400001,-0.801206,0.0272,0.19163,1.00001
7600001,-0.802008,0.0316,0.19521,1.00001
7800001,-0.813202,0.0174,0.192795,1
8000001,-0.807221,0.0514,0.19413,1.00003
8200001,-0.80683,0.0606,0.19578,1.00004
8400001,-0.8148,-0.004,0.197195,1
8600001,-0.8112,0.0048,0.19017,1
8800001,-0.802436,0.067,0.194255,1.00004
9000001,-0.800405,0.026,0.199715,1.00001
9200001,-0.804,-0.0032,0.19478,1
9400001,-0.809614,0.041,0.193215,1.00002
9600001,-0.796401,-0.0102,0.19399,1
9800001,-0.798812,0.0386,0.1958,1.00001
10000001,-0.808002,0.0166,0.19997,1
10200001,-0.795624,0.0554,0.19236,1.00003
10400001,-0.807603,0.0194,0.19269,1
10600001,-0.81,-0.0028,0.191545,1
10800001,-0.808,0.0056,0.19423,1
11000001,-0.801648,0.0776,0.1963,1.00006
11200001,-0.808411,0.0372,0.19726,1.00001
11400001,-0.812841,0.071,0.194975,1.00005
11600001,-0.805702,0.1126,0.19545,1.00013
11800001,-0.80401,0.0352,0.189505,1.00001
12000001,-0.8068,-0.0006,0.192755,1
12200001,-0.796406,-0.028,0.199565,1.00001
12400001,-0.822006,-0.0264,0.19618,1.00001
12600001,-0.810001,-0.0104,0.19035,1
12800001,-0.807603,0.0206,0.198545,1
13000001,-0.802401,0.013,0.19467,1
13200001,-0.812806,0.0266,0.19406,1.00001
13400001,-0.796401,0.0106,0.19347,1
13600001,-0.798405,-0.0244,0.196035,1.00001
13800001,-0.795203,-0.018,0.1954,1
14000001,-0.7928,-0.0056,0.20012,1
14200001,-0.804802,0.0164,0.19556,1
14400001,-0.805622,0.0526,0.195695,1.00003
14600001,-0.801212,0.0388,0.195305,1.00002
14800001,-0.807208,0.0314,0.197165,1.00001
15000001,-0.8068,0.0074,0.19637,1
15200001,-0.805205,-0.0242,0.19343,1.00001
15400001,-0.798406,-0.0278,0.19837,1.00001
15600001,-0.809203,0.02,0.194515,1
15800001,-0.806801,-0.0096,0.19769,1
16000001,-0.8016,0.0072,0.1942,1
16200001,-0.800006,0.0272,0.1973,1.00001
16400001,-0.804001,-0.0114,0.194205,1
16600001,-0.810831,-0.062,0.189815,1.00004
16800001,-0.811615,-0.043,0.194115,1.00002
17000001,-0.804406,-0.0264,0.192605,1.00001
17200001,-0.798018,-0.0472,0.19317,1.00002
17400001,-0.803617,-0.0458,0.199005,1.00002
17600001,-0.80321,-0.0348,0.194755,1.00001
17800001,-0.8076,-0.0054,0.192215,1
18000001,-0.802401,0.0116,0.199405,1
18200001,-0.788801,-0.0106,0.197865,1
18400001,-0.799204,0.0214,0.19831,1
18600001,-0.8092,0.002,0.195095,1
18800001,-0.812002,0.017,0.188745,1
19000001,-0.804418,-0.047,0.19036,1.00002
19200001,-0.806407,-0.0296,0.196245,1.00001
19400001,-0.803202,-0.0142,0.194355,1
19600001,-0.8044,0.0018,0.19517,1
19800001,-0.808018,0.0478,0.1966,1.00002
20000001,-0.8076,0.0044,0.197245,1
20200001,-0.800022,0.0526,0.197155,1.00003
20400001,-0.800407,0.0288,0.195745,1.00001
20600001,-0.8004,0.0022,0.193855,1
20800001,-0.81,-0.004,0.195445,1
21000001,-0.8056,-0.0044,0.19397,1
21200001,-0.7972,0.0074,0.196325,1
21400001,-0.79881,0.0354,0.19993,1.00001
21600001,-0.800403,-0.0192,0.200565,1
21800001,-0.815611,-0.0364,0.19851,1.00001
22000001,-0.805201,-0.0082,0.192675,1
22200001,-0.802,0.0018,0.20283,1
22400001,-0.796003,-0.0206,0.19527,1
22600001,-0.809222,0.0522,0.19354,1.00003
22800001,-0.810804,0.0216,0.189825,1
23000001,-0.816002,0.015,0.187865,1
23200001,-0.799204,0.0232,0.191995,1.00001
23400001,-0.804001,-0.0108,0.19477,1
23600001,-0.804403,0.0188,0.19561,1
23800001,-0.800403,0.0192,0.19646,1
24000001,-0.812038,0.0684,0.1987,1.00005
24200001,-0.80604,0.0704,0.1876,1.00005
24400001,-0.810804,0.0216,0.19243,1
24600001,-0.804002,0.0152,0.19292,1
24800001,-0.807604,0.021,0.194315,1
25000001,-0.803206,0.0268,0.194365,1.00001
25200001,-0.8164,0.0056,0.19196,1
25400001,-0.817605,0.0252,0.18651,1.00001
