step,Energy,Magnet,acc,J
1,-0.00880044,0.0158,0.0001,1.00005
10001,-0.434004,0.0066,0.6124,1.00001
20001,-0.551682,0.0272,0.4689,1.00015
30001,-0.5992,0.0004,0.4134,1
40001,-0.626412,-0.0096,0.3724,1.00002
50001,-0.640842,-0.018,0.3634,1.00006
60001,-0.648081,-0.025,0.3559,1.00012
70001,-0.640853,-0.0204,0.3551,1.00008
80001,-0.654077,-0.0242,0.3423,1.00012
90001,-0.644953,-0.0344,0.3457,1.00024
100001,-0.651952,-0.052,0.348,1.00054
110001,-0.650779,-0.054,0.338,1.00058
120001,-0.647867,-0.0454,0.3463,1.00041
130001,-0.656333,-0.0504,0.3403,1.00051
140001,-0.661254,-0.0586,0.3423,1.00069
150001,-0.663261,-0.059,0.3276,1.0007
160001,-0.661197,-0.0548,0.3349,1.0006
170001,-0.656117,-0.0628,0.338,1.00079
180001,-0.653947,-0.0756,0.3392,1.00114
190001,-0.658045,-0.0802,0.3335,1.00129
200001,-0.658951,-0.085,0.34,1.00144
210001,-0.660461,-0.0808,0.3401,1.00131
220001,-0.655953,-0.0758,0.3385,1.00115
230001,-0.654622,-0.0884,0.3453,1.00156
240001,-0.658286,-0.0722,0.3435,1.00104
250001,-0.673029,-0.0684,0.3221,1.00094
260001,-0.675206,-0.0946,0.3193,1.00179
270001,-0.65697,-0.1022,0.3344,1.00209
280001,-0.652014,-0.1114,0.3378,1.00248
290001,-0.659364,-0.1158,0.3408,1.00268
300001,-0.669008,-0.1164,0.3371,1.00271
310001,-0.662049,-0.1246,0.3231,1.00311
320001,-0.666391,-0.1224,0.3313,1.003
330001,-0.660865,-0.1252,0.3254,1.00314
340001,-0.669447,-0.1176,0.3362,1.00277
350001,-0.664006,-0.0954,0.3389,1.00182
360001,-0.663298,-0.099,0.3324,1.00196
370001,-0.658001,-0.0956,0.3291,1.00183
380001,-0.659592,-0.11,0.3364,1.00242
390001,-0.656773,-0.0946,0.3309,1.00179
400001,-0.662667,-0.0898,0.3282,1.00161
410001,-0.65754,-0.0932,0.3355,1.00174
420001,-0.659743,-0.0846,0.3357,1.00143
430001,-0.666931,-0.0836,0.3317,1.0014
440001,-0.664352,-0.0932,0.3302,1.00174
450001,-0.651403,-0.0878,0.3353,1.00154
460001,-0.64624,-0.0704,0.3545,1.00099
470001,-0.648412,-0.0564,0.3442,1.00064
480001,-0.644451,-0.0592,0.3538,1.0007
490001,-0.650736,-0.0508,0.344,1.00052
500001,-0.652403,-0.0556,0.3486,1.00062
510001,-0.664793,-0.0544,0.3484,1.00059
520001,-0.664078,-0.06,0.3296,1.00072
530001,-0.654743,-0.0512,0.3408,1.00052
540001,-0.665745,-0.033,0.3377,1.00022
550001,-0.659635,-0.0162,0.3294,1.00005
560001,-0.66409,-0.026,0.3377,1.00014
570001,-0.664912,-0.029,0.3435,1.00017
580001,-0.659362,-0.035,0.3392,1.00025
590001,-0.652041,-0.0178,0.3376,1.00006
600001,-0.645644,-0.0184,0.3413,1.00007
610001,-0.658502,-0.0278,0.3525,1.00015
620001,-0.664029,-0.0148,0.3377,1.00004
630001,-0.658855,-0.0204,0.3374,1.00008
640001,-0.649658,-0.0212,0.3378,1.00009
650001,-0.66081,-0.0086,0.3473,1.00001
660001,-0.65924,-0.0174,0.3436,1.00006
670001,-0.657643,-0.018,0.3425,1.00006
680001,-0.66123,-0.015,0.3341,1.00005
690001,-0.662522,-0.0304,0.3369,1.00018
700001,-0.652958,-0.0348,0.3428,1.00024
710001,-0.643359,-0.0352,0.3496,1.00025
720001,-0.646571,-0.0364,0.3456,1.00026
730001,-0.644889,-0.0262,0.3565,1.00014
740001,-0.647307,-0.0288,0.3491,1.00017
750001,-0.654405,-0.0062,0.3373,1.00001
760001,-0.645623,-0.0134,0.348,1.00004
770001,-0.64483,-0.0152,0.3551,1.00005
780001,-0.649728,-0.0314,0.3533,1.0002
790001,-0.651436,-0.0426,0.3442,1.00036
800001,-0.652502,-0.028,0.3485,1.00016
810001,-0.654498,-0.0274,0.3403,1.00015
820001,-0.654841,-0.0176,0.3405,1.00006
830001,-0.653601,-0.0028,0.3488,1
840001,-0.6556,0.0004,0.341,1
850001,-0.659201,-0.0026,0.3483,1
860001,-0.650902,-0.028,0.3481,1.00016
870001,-0.650986,-0.0378,0.3421,1.00029
880001,-0.653768,-0.0358,0.3448,1.00026
890001,-0.660951,-0.0338,0.3364,1.00023
900001,-0.65617,-0.036,0.3379,1.00026
910001,-0.654878,-0.0244,0.333,1.00012
920001,-0.655603,-0.0046,0.3417,1
930001,-0.652812,-0.0096,0.3445,1.00002
940001,-0.662131,-0.0314,0.3447,1.0002
